OID_,Join_Count,TARGET_FID,ADDEDBY,ADDTOGIS,ARMLENGTH1_DESC,ARMLENGTH2_DESC,ARMSTYLE_DESC,ASSETSTATUS_DESC,ASSETTYPE,CCT_DESC,CONDITION_DESC,CROSSSTREET,FACILITYID,FEEDMANHOLE_DESC,FIXTURESTYLE_DESC,GLOBALID,HOUSENO,INOPERATION,ISMETERED_DESC,ISMODIFIED_DESC,LASTMODIFIED,LASTPAINTED,LEDINOPERATION,LIGHTHISTORY,LIGHTMANUFACTURER_DESC,LIGHTTYPE_DESC,NUMBERLIGHTS,NUMBERARMS_DESC,OTHEREQUIPMENT,OWNER_DESC,PEPCOLIGHTID,POLECOLOR_DESC,POLECOMPOSITION_DESC,POLEHEIGHT_DESC,POLETYPE_DESC,POWERFEED_DESC,PROXIMITY_DESC,QUADRANT_DESC,RMS_DESC,ROADCLASSIFICATION_DESC,SHIELD_DESC,STREETLIGHTID,STREETNAME,STREETSEGMID,TBASETYPE_DESC,TRAFFICCOMBO,WARD,WATTAGE1,WATTAGE2,WHATMODIFIED,WHYINACTIVE,SUBBLOCKKEY,XCOORD,YCOORD,GIS_ID,CREATOR,CREATED,EDITOR,EDITED,geoName,customGeo,centrLat,centrLon,sqmi,destin,dest_sqmi
62059,1,12709900,Tugril DBI,9/23/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,DUPONT CIR,2U484,DDOT,Posttop,,0,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,SE Corner,NW,Not Controlled,Principal Arterial,None,2U484,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,N/A,N/A,b6a08a780f4b505908d226902b6147c6,-77.042881070000007,38.909023570000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62060,1,12709901,Tugril DBI,9/29/2015 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,N ST,2U510,DDOT,Teardrop,,0,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NE Corner,NW,Not Controlled,Minor Arterial,None,2U510,18TH ST,3004,Non-Breakaway,YES,2,150,N/A,N/A,N/A,bc6236d8848ef267fe65c229e48b9289,-77.041611829999994,38.907357490000003,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62061,1,12709902,Osmose,7/21/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,Good Condition,N ST,2U509,DDOT,Posttop,,1250,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,Black,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U509,CONNECTICUT AVE,9570,N/A,NO,2,120,N/A,400H to 120L. PP  24531 replaced by Upright.,N/A,11f313a2908f76f9a3d779f53a765330,-77.042084340000002,38.907015000000001,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62062,1,12709903,Osmose,7/21/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,N ST,2U495,DDOT,Posttop,,1330,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U495,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,400H to 120L. PP  24528 replaced by Upright.,N/A,b6a08a780f4b505908d226902b6147c6,-77.042719079999998,38.908059739999999,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62063,1,12709904,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,M ST,2U527,DDOT,Posttop,,1208,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,2U527,18TH ST,9279,N/A,NO,2,120,N/A,N/A,N/A,3bcc4ec721d2832775dbac2856cec939,-77.041772449999996,38.905997169999999,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62064,1,12709905,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,Good Condition,N ST,2U502,DDOT,Posttop,,1301,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,Black,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U502,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,N/A,N/A,0fa7e5fa0ab8caa04facfd47ca48a845,-77.042073169999995,38.907627570000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62065,1,12709906,Tugril DBI,9/30/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,M ST,2U545,DDOT,Posttop,,1150,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U545,CONNECTICUT AVE,12754,N/A,NO,2,120,N/A,N/A,N/A,31e340280f80beec94b3c29ad0127f5a,-77.041114919999998,38.905366819999998,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62066,1,12709907,Osmose,7/23/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,18TH ST,2U534,DDOT,Teardrop,,0,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SE Corner,NW,Not Controlled,Minor Arterial,None,2U534,M ST,10134,Non-Breakaway,YES,2,150,N/A,"400H to 150L. PP 23730 replaced with arm, fixture.",N/A,0f0bf3a0f313421cd8e2e45a40587280,-77.041541620000004,38.905573859999997,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62067,1,12709908,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,M ST,2U528,DDOT,Posttop,,1201,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U528,CONNECTICUT AVE,9401,N/A,NO,2,120,N/A,N/A,N/A,e3b31fee3d791f0fe5977b5ee0ba14a5,-77.041115250000004,38.905934340000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62087,1,12709929,Osmose,4/21/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,3RD ST,60112,,Posttop,,0,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,NE Corner,NW,Not Controlled,Collector,None,60112,D ST,6507,N/A,NO,6,400,N/A,N/A,N/A,64dad4e209f5e9920f1075d1425e9c69,-77.014930219999997,38.894860340000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
62092,1,12709934,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,18TH ST,2U522,DDOT,Posttop,,1213,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U522,CONNECTICUT AVE,9401,N/A,NO,2,120,N/A,N/A,N/A,e3b31fee3d791f0fe5977b5ee0ba14a5,-77.041322980000004,38.906294600000003,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62093,1,12709935,Tugril DBI,9/29/2015 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,M ST,2U543,DDOT,Teardrop,,0,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Principal Arterial,None,2U543,CONNECTICUT AVE,12754,Non-Breakaway,YES,2,150,N/A,N/A,N/A,31e340280f80beec94b3c29ad0127f5a,-77.041230299999995,38.905519920000003,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62098,1,12709940,Osmose,6/15/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,10TH ST,23163,,Posttop,,950,,Not Metered,NO,,,,7/21/2016 Correct asset location.,General Electric,MV-Mercury Vapor,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,23163,CONSTITUTION AVE,6129,N/A,NO,2,400,400,N/A,N/A,cf939048845a3d69da4f71070f5ebafe,-77.025084899999996,38.892210140000003,,,,,,Federal Triangle,Federal Triangle,38.893400000000000,-77.028099999999995,0.125200000000000,8307,66352.458599999998114
62102,1,12709944,Osmose,6/19/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,THOMAS CIR,26421,,Cobrahead Cutoff,,1400,,Not Metered,NO,,,,7/18/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Opposite,NW,Not Controlled,Minor Arterial,None,26421,M ST,4393,Non-Breakaway,NO,2,400,N/A,N/A,N/A,2e7ab95714afa649dc26ce2b1b0822fb,-77.032964039999996,38.905720729999999,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
62104,1,12709946,Osmose,6/28/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,19TH ST,24693,,Posttop,,1820,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,24693,K ST,4617,N/A,NO,2,150,N/A,N/A,N/A,bd7d35be81295e1ea57d12bdfaca6102,-77.042773310000001,38.902375450000001,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62113,1,12709955,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,ST MATTHEWS CT,2U538,DDOT,Posttop,,1700,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,2U538,RHODE ISLAND AVE,4038,N/A,NO,2,120,N/A,400H to 120L. PP 26383 replaced by Upright.,N/A,56736057115f0c6b2ca81f01b90a781a,-77.040619480000004,38.905907489999997,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62114,1,12709956,Osmose,7/21/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,CONNECTICUT AVE,2U516,DDOT,Teardrop,,0,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NE Corner,NW,Not Controlled,Minor Arterial,None,2U516,18TH ST,3109,Non-Breakaway,YES,2,150,N/A,"400H to 150L. PP 26764 replaced with arm, fixture.",N/A,5c42ffe71708db3d4786f8ccac75fb11,-77.041611500000002,38.906789959999998,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62115,1,12709957,Osmose,6/29/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,DUPONT CIR,2U492,DDOT,Posttop,,1345,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U492,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,400H to 120L. PP 24868 replaced by Upright.,N/A,b6a08a780f4b505908d226902b6147c6,-77.042534820000000,38.908429150000003,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62116,1,12709958,Osmose,6/26/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,M ST,2U526,DDOT,Posttop,,1211,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U526,CONNECTICUT AVE,9401,N/A,NO,2,120,N/A,400H to 120L. PP 27222 replaced by Upright.,N/A,e3b31fee3d791f0fe5977b5ee0ba14a5,-77.041219119999994,38.906114469999999,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62117,1,12709959,Osmose,7/23/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,18TH ST,2U535,DDOT,Teardrop,,0,,Not Metered,YES,8/5/2015 0:00:00,9/18/2018 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NW Corner,NW,Not Controlled,Minor Arterial,None,2U535,M ST,7809,Non-Breakaway,YES,2,150,N/A,"400H to 150L. PP 23728 replaced with arm, fixture.",N/A,7195568a7e8b5a4aa191f18bbb1040a1,-77.041818419999998,38.905753930000003,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62118,1,12709960,Osmose,7/21/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,DUPONT CIR,2U487,DDOT,Posttop,,1365,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Opposite,NW,Not Controlled,Principal Arterial,None,2U487,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,"400H to 120L. PP 24526 replaced by Upright,",N/A,b6a08a780f4b505908d226902b6147c6,-77.043088400000002,38.908690190000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62119,1,12709961,Tugril DBI,9/23/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,DUPONT CIR,2U488,DDOT,Posttop,,1361,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U488,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,N/A,N/A,b6a08a780f4b505908d226902b6147c6,-77.042684859999994,38.908681330000000,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62120,1,12709962,Tugril DBI,9/23/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,DUPONT CIR,2U494,DDOT,Posttop,,1337,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U494,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,N/A,N/A,b6a08a780f4b505908d226902b6147c6,-77.042419409999994,38.908231010000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62121,1,12709963,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,CONNECTICUT AVE,2U540,DDOT,Posttop,,1700,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,2U540,RHODE ISLAND AVE,4038,N/A,NO,2,120,N/A,N/A,N/A,56736057115f0c6b2ca81f01b90a781a,-77.040838489999999,38.905835349999997,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62122,1,12709964,Tugril DBI,9/29/2015 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,CONNECTICUT AVE,2U505,DDOT,Teardrop,,0,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NW Corner,NW,Not Controlled,Local,None,2U505,N ST,7775,Non-Breakaway,YES,2,150,N/A,N/A,N/A,9f3018d620deeebcac0193daea2d47f7,-77.042326630000005,38.907312189999999,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62124,1,12709966,Osmose,7/23/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,CONNECTICUT AVE,2U531,DDOT,Teardrop,,0,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NW Corner,NW,Not Controlled,Minor Arterial,None,2U531,M ST,10134,Non-Breakaway,YES,2,150,N/A,400H to 150L. PP 23729 replaced with arm.,N/A,0f0bf3a0f313421cd8e2e45a40587280,-77.041391840000003,38.905754080000001,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62126,1,12709968,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,CONNECTICUT AVE,2U539,DDOT,Posttop,,1740,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,2U539,M ST,184,N/A,NO,2,120,N/A,N/A,N/A,1ee1afb3cf3b16a33f82768fb713ae12,-77.040411779999999,38.905601279999999,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62127,1,12709969,Osmose,6/28/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,4000,Good Condition,M ST,2U536,DDOT,Teardrop,,0,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Minor Arterial,None,2U536,18TH ST,1504,Non-Breakaway,YES,2,150,N/A,400H to 150L. Pole ID 24750 replaced.,N/A,c95c873a90a609f6b6d32711e632fb97,-77.041783710000004,38.905537740000000,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62130,1,12709972,Osmose,6/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,16TH ST,22602,,Posttop,,0,,Not Metered,NO,,,,7/13/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,NW Corner,NW,Not Controlled,Principal Arterial,None,22602,H ST,3893,N/A,YES,2,400,400,N/A,N/A,c55b012623b9154bc23e5c3364ddd5ab,-77.036708210000000,38.900287570000003,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62143,1,12709985,Osmose,6/16/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,Good Condition,7TH ST,25972,,Posttop,,800,,Not Metered,NO,,,,7/21/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,Black,Cast Iron,20 ft,TW20,Underground,East Side,NW,Not Controlled,Principal Arterial,None,25972,MOUNT VERNON PL,12035,N/A,NO,2,250,250,N/A,N/A,2cdfc32eda98bdba05c6ff47bf48d5d0,-77.022275660000005,38.902894629999999,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
62173,1,12710015,Osmose,7/21/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,Good Condition,N ST,2U514,DDOT,Posttop,,1225,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,Black,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,2U514,18TH ST,3109,N/A,NO,2,120,N/A,400H to 120L. PP 26763 replaced by Upright.,N/A,5c42ffe71708db3d4786f8ccac75fb11,-77.041623160000000,38.907006160000002,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62174,1,12710016,Osmose,7/21/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,N ST,2U499,DDOT,Posttop,,1330,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U499,CONNECTICUT AVE,164,N/A,NO,2,120,N/A,400H to 120L. PP 24529 replaced by Upright.,N/A,0fa7e5fa0ab8caa04facfd47ca48a845,-77.042522869999999,38.907726500000003,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62175,1,12710017,Tugril DBI,9/29/2015 0:00:00,N/A,N/A,N/A,Active,1,4000,,CONNECTICUT AVE,2U524,DDOT,Posttop,,1212,8/5/2015 0:00:00,Not Metered,NO,,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,2U524,18TH ST,9279,N/A,NO,2,120,N/A,N/A,N/A,3bcc4ec721d2832775dbac2856cec939,-77.041772550000005,38.906177339999999,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
62176,1,12710018,Osmose,7/23/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,DE SALES ST,2U550,DDOT,Posttop,,1133,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U550,CONNECTICUT AVE,12754,N/A,NO,2,120,N/A,400H to 120L. PP 27219 replaced by Upright.,N/A,31e340280f80beec94b3c29ad0127f5a,-77.040526689999993,38.904925609999999,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62177,1,12710019,Osmose,7/23/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,M ST,2U544,DDOT,Posttop,,1155,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Principal Arterial,None,2U544,CONNECTICUT AVE,12754,N/A,NO,2,120,N/A,400H to 120L. PP 27220 replaced by Upright.,N/A,31e340280f80beec94b3c29ad0127f5a,-77.040792109999998,38.905375939999999,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
62178,1,12710020,Osmose,6/25/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,M ST,2U529,DDOT,Posttop,,1201,,Not Metered,YES,8/5/2015 0:00:00,8/5/2015 0:00:00,8/5/2015 0:00:00,7/11/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Opposite,NW,Not Controlled,Principal Arterial,None,2U529,CONNECTICUT AVE,9401,N/A,NO,2,120,N/A,400H to 120L. PP 24534 replaced by Upright.,N/A,e3b31fee3d791f0fe5977b5ee0ba14a5,-77.041438060000004,38.905916210000001,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
