name,time,day,utilization,lon,lat,geometry,Subarea,Shape_Leng,Shape_Area
20th & O St NW / Dupont South,17,6,0.3894736842105263,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,18,4,0.3289473684210526,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,18,6,0.42105263157894735,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,19,4,0.21052631578947367,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,19,6,0.3473684210526316,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,20,4,0.21052631578947367,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,20,6,0.4,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,21,4,0.25,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,21,6,0.4631578947368421,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,22,4,0.2763157894736842,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,22,6,0.5473684210526316,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,23,4,0.2631578947368421,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th & O St NW / Dupont South,23,6,0.47368421052631576,-77.04478,38.908905,"c(-77.04478, 38.908905)",Dupont Circle,4299.19433115,824288.783874
20th St & Virginia Ave NW,0,4,0.09999999999999999,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,0,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,1,4,0.07777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,1,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,2,4,0.07777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,2,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,3,4,0.07777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,3,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,4,4,0.07777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,4,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,5,4,0.07777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,5,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,6,4,0.08888888888888889,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,6,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,7,4,0.11111111111111112,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,7,6,0.08,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,8,4,0.2111111111111111,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,8,6,0.12,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,9,4,0.6777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,9,6,0.4266666666666667,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,10,4,0.8666666666666667,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,10,6,0.5066666666666666,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,11,4,0.9,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,11,6,0.4533333333333333,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,12,4,0.8777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,12,6,0.41333333333333333,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,13,4,0.8777777777777778,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,13,6,0.64,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,14,4,0.8111111111111111,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,14,6,0.5866666666666667,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,15,4,0.8,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,15,6,0.6,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,16,4,0.7333333333333333,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,16,6,0.5466666666666666,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,17,4,0.6333333333333333,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,17,6,0.5466666666666666,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,18,4,0.3,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,18,6,0.4,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,19,4,0.1,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,19,6,0.36,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,20,4,0.11666666666666667,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,20,6,0.30666666666666664,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,21,4,0.15,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,21,6,0.30666666666666664,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,22,4,0.06666666666666667,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,22,6,0.29333333333333333,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,23,4,0.08333333333333334,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
20th St & Virginia Ave NW,23,6,0.29333333333333333,-77.045128,38.894722,"c(-77.045128, 38.894722)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,0,4,0.023809523809523808,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,0,6,0.045714285714285714,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,1,4,0.019047619047619046,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,1,6,0.06285714285714286,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,2,4,0.019047619047619046,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,2,6,0.05714285714285715,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,3,4,0.019047619047619046,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,3,6,0.05714285714285715,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,4,4,0.019047619047619046,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,4,6,0.06285714285714286,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,5,4,0.019047619047619046,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,5,6,0.05714285714285714,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,6,4,0.023809523809523808,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,6,6,0.05142857142857143,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,7,4,0.02857142857142857,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,7,6,0.06285714285714286,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,8,4,0.0619047619047619,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,8,6,0.09142857142857143,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,9,4,0.2761904761904762,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,9,6,0.17142857142857143,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,10,4,0.5142857142857142,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,10,6,0.24,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,11,4,0.6095238095238096,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,11,6,0.2514285714285714,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,12,4,0.6,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,12,6,0.2742857142857143,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,13,4,0.5809523809523809,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,13,6,0.18285714285714286,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,14,4,0.6,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,14,6,0.13714285714285715,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,15,4,0.5523809523809524,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,15,6,0.16,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,16,4,0.42142857142857143,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,16,6,0.21714285714285714,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,17,4,0.3,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,17,6,0.1657142857142857,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,18,4,0.2357142857142857,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,18,6,0.1657142857142857,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,19,4,0.07142857142857142,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,19,6,0.13142857142857142,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,20,4,0.03571428571428571,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,20,6,0.17714285714285713,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,21,4,0.04285714285714286,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,21,6,0.16,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,22,4,0.02857142857142857,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,22,6,0.16,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,23,4,0.02142857142857143,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st & I St NW,23,6,0.13142857142857142,-77.04644858837128,38.90071062547463,"c(-77.0464485883713, 38.9007106254746)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,0,4,0.15789473684210525,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,0,6,0.29473684210526313,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,1,4,0.16666666666666666,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,1,6,0.3157894736842105,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,2,4,0.16666666666666666,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,2,6,0.3368421052631579,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,3,4,0.16666666666666666,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,3,6,0.3368421052631579,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,4,4,0.16666666666666666,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,4,6,0.3368421052631579,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,5,4,0.16666666666666666,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,5,6,0.3368421052631579,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,6,4,0.17543859649122806,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,6,6,0.3368421052631579,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,7,4,0.13157894736842105,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,7,6,0.30526315789473685,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,8,4,0.21929824561403508,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,8,6,0.3157894736842105,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,9,4,0.2631578947368421,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,9,6,0.4105263157894737,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,10,4,0.43859649122807015,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,10,6,0.43157894736842106,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,11,4,0.4824561403508772,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,11,6,0.49473684210526314,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,12,4,0.5,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,12,6,0.4842105263157894,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,13,4,0.5526315789473684,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,13,6,0.5157894736842106,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,14,4,0.5614035087719298,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,14,6,0.5684210526315789,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,15,4,0.6578947368421052,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,15,6,0.43157894736842106,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,16,4,0.6578947368421052,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,16,6,0.43157894736842106,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,17,4,0.6447368421052632,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,17,6,0.42105263157894735,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,18,4,0.3026315789473684,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,18,6,0.25263157894736843,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,19,4,0.17105263157894737,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,19,6,0.25263157894736843,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,20,4,0.013157894736842105,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,20,6,0.18947368421052632,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,21,4,0.11842105263157894,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,21,6,0.23157894736842105,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,22,4,0.06578947368421052,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,22,6,0.25263157894736843,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,23,4,0.09210526315789473,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & G st NW,23,6,0.2631578947368421,-77.04691261053085,38.89830173667249,"c(-77.0469126105309, 38.8983017366725)",Foggy Bottom,4508.61434593,1103702.97821
21st St & Pennsylvania Ave NW,0,4,0.043859649122807015,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,0,6,0.010526315789473684,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,1,4,0.02631578947368421,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,1,6,0,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,2,4,0.02631578947368421,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,2,6,0,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,3,4,0.02631578947368421,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,3,6,0,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,4,4,0.02631578947368421,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,4,6,0,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,5,4,0.02631578947368421,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,5,6,0,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,6,4,0.03508771929824561,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,6,6,0,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,7,4,0.11403508771929824,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,7,6,0.021052631578947368,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
21st St & Pennsylvania Ave NW,8,4,0.3771929824561403,-77.046564,38.901539,"c(-77.046564, 38.901539)",Farragut Square / 19th Street,4649.86263073,1150801.20236
