lot_id,lot_polygon,lot_geometry,lot_centroid,lot_sqft,BLOCKID10,num_spaces,num_handicap_spaces,has_ev_charging,format,type,category,rate_card,open_hours,operator,weekday_averages,weekend_averages
337894,w}llFhoguMCFUKDQj@_Cf@Vm@fCQI,"POLYGON((-77.04842 38.90147, -77.04774 38.90124, -77.04762 38.90144, -77.04826 38.90166, -77.04835 38.90169, -77.04841 38.90158, -77.04837 38.90156, -77.04842 38.90147))",POINT(-77.0480176 38.901461),17773,110010108001003,71,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $18, Daily Max: $22, Early Bird (In By 9am): $18, Monthly: $290-$580",Mon-Fri: 6am-10pm,Colonial Parking,"47,45,45,45,45,45,45,45,45,44,43,41,39,39,40,38,38,40,43,42,44,45,46,47","46,44,44,44,44,44,44,44,43,41,39,36,34,34,34,33,34,37,39,39,40,42,43,44"
356174,kwmlF|}guMH??RI??S,"POLYGON((-77.05081 38.90566, -77.05081 38.90561, -77.05071 38.90561, -77.05071 38.90566, -77.05081 38.90566))",POINT(-77.05076 38.905635),518,110010055003003,3,0,false,Surface - Covered,Reservation Only,Public Parking,,Mon-Sun: 24 Hours,,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
87156,ihmlFvzfuMdB?AjAcB??kA????,"POLYGON((-77.04546 38.90325, -77.04546 38.90275, -77.04508 38.90274, -77.04508 38.90325, -77.04546 38.90325))",POINT(-77.0452693729373 38.9029974917492),19875,110010107001012,212,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Early Bird (In By 10am): $15, Monthly: $306-$612",Mon-Fri: 6am-7pm,PMI,"131,129,130,132,133,133,132,132,132,132,129,125,124,124,124,118,119,125,129,127,130,132,133,133","134,135,135,135,135,135,135,133,132,129,123,118,116,115,115,113,115,121,127,125,130,131,133,131"
80183,sjmlFpxfuMAcBn@??bBm@?,"POLYGON((-77.04473 38.90339, -77.04423 38.90339, -77.04423 38.90363, -77.04473 38.90362, -77.04473 38.90339))",POINT(-77.0444763 38.9035097),12169,110010107001013,154,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $17, Evening (In After 3pm): $5, Early Bird (In By 8am): $11, Monthly: $265",,Impark,"83,86,87,89,90,90,89,90,88,88,85,81,80,80,81,77,78,81,87,85,86,88,86,89","79,88,89,88,87,88,87,85,82,81,75,72,71,71,70,68,70,72,78,76,76,78,79,78"
118432,s`llFtrduMI??MH??L,"POLYGON((-77.03348 38.8969, -77.03348 38.89695, -77.03355 38.89695, -77.03355 38.8969, -77.03348 38.8969))",POINT(-77.0335117 38.896924),363,110010058001036,11,0,false,Subterranean,Valet Only,Hotel,Daily Max: $59,Mon-Sun: 24 Hours,Marriott,"7,8,8,7,8,8,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7","7,8,8,7,7,7,7,8,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7"
53918,k{llFfaduM?kD`A?@hDcA@,"POLYGON((-77.03075 38.90084, -77.0299 38.90085, -77.0299 38.90118, -77.03076 38.90118, -77.03075 38.90084))",POINT(-77.0303168 38.9009992),29669,110010101001019,119,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $6, 12 Hours: $14, Daily Max: $30, Evening (In After 5pm): $10, Monthly: $295, Tax Included",Mon-Fri: 6am-8pm,LAZ Parking,"84,82,83,84,84,85,84,84,83,86,83,82,79,79,79,78,77,79,80,79,82,83,84,86","86,85,85,84,84,84,84,85,83,84,81,77,75,75,75,75,75,78,78,78,80,81,81,83"
115715,atmlFfhhuM?yCpBA?zCqB?,"POLYGON((-77.05236 38.90456, -77.05158 38.90456, -77.05159 38.90513, -77.05236 38.90513, -77.05236 38.90456))",POINT(-77.0519517 38.9048421),45751,110010055002011,184,0,false,Subterranean,Valet Only,Public Parking,"1 Hour: $10, Daily Max: $17, Monthly: $200-250","Mon-Fri: 7am-7pm, Sat-Sun: 7am-10pm",LAZ Parking,"108,104,105,104,104,104,104,103,104,101,102,101,99,99,99,95,94,99,104,104,106,107,109,110","109,106,105,103,103,103,103,102,100,95,93,89,87,86,87,86,87,94,97,98,101,103,104,105"
87299,yxklF`abuMP??nAsA??aD|@?BpA,"POLYGON((-77.02008 38.89567, -77.02008 38.89598, -77.02089 38.89598, -77.02089 38.89556, -77.02049 38.89556, -77.02049 38.89565, -77.02008 38.89567))",POINT(-77.0205554 38.8957981),30992,110010058002010,125,0,false,Subterranean,Non-restricted,Public Parking,"Early Bird (In By 9:30am): $15, 1 Hour: $16, Daily Max: $25, Event: $15-$30, Oversize: $25, Monthly: $300",Mon-Fri: 5:30am-8pm,LAZ Parking,"77,74,75,76,76,76,76,76,75,75,73,71,70,70,70,67,67,67,70,70,74,75,77,78","79,77,77,77,77,76,76,76,74,72,70,66,64,64,64,64,65,67,68,69,73,74,76,76"
52548,g_mlF`bcuMIFmA?GGCI@iFDKJ?pArFAJ,"POLYGON((-77.02571 38.90179, -77.02449 38.9022, -77.02449 38.90226, -77.02455 38.90229, -77.02572 38.9023, -77.02577 38.90228, -77.02581 38.90224, -77.02581 38.90185, -77.02577 38.9018, -77.02571 38.90179))",POINT(-77.0253032406846 38.9021121628839),42667,110010101001025,172,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $30, 24 Hours: $30, Monthly: $290",Mon-Fri: 7am-7pm,LAZ Parking,"105,105,105,106,106,106,106,106,104,104,101,98,96,96,96,94,93,98,102,98,101,103,105,107","107,108,108,106,106,106,106,105,101,100,96,91,89,89,89,89,89,94,97,94,98,100,101,102"
80197,atmlFphguMWU?gAtC??|@kB?Q^,"POLYGON((-77.04713 38.90504, -77.04713 38.9045, -77.04682 38.9045, -77.04682 38.90525, -77.04718 38.90525, -77.04729 38.90513, -77.04713 38.90504))",POINT(-77.0469602 38.9048304),26130,110010107001006,107,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $8, Daily Max: $15, Monthly: $250",Mon-Fri: 6am-10pm,Park America,"72,67,68,68,69,69,69,69,67,67,65,63,62,62,62,61,61,64,67,65,67,69,70,72","72,71,71,70,70,70,70,70,67,64,62,58,56,56,56,57,57,62,65,63,65,67,68,71"
115714,obmlF|ecuM?o@fCANd@_@JwB?????,"POLYGON((-77.02639 38.90172, -77.02633 38.90156, -77.02614 38.90164, -77.02615 38.90232, -77.02639 38.90232, -77.02639 38.90172))",POINT(-77.0262671718332 38.901961423651),18042,110010101001024,73,1,false,Subterranean,Valet Only,Hotel,"Daily Max: $35, Tax Not Included: 18.0%",Mon-Sun: 24 Hours,Hilton Hotels,"43,43,44,44,44,45,44,44,44,43,41,40,39,39,39,38,38,39,41,40,41,41,42,44","43,45,45,44,44,44,44,44,43,41,38,36,35,35,35,35,35,37,38,38,38,39,40,42"
87275,ymmlFneduMn@??x@o@??y@??,"POLYGON((-77.03173 38.90413, -77.03173 38.90389, -77.03144 38.90389, -77.03144 38.90413, -77.03173 38.90413))",POINT(-77.0315798 38.9040036),7208,110010101001005,29,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Daily Max: $17, Early Bird (In By 9am): $13, Monthly: $265-$440, Tax Included",Mon-Fri: 7am-7pm,Federal Parking,"20,20,20,20,20,20,20,20,20,20,19,18,18,18,18,17,17,18,19,19,19,20,20,20","20,20,20,20,20,20,20,20,20,19,18,17,16,16,16,16,16,17,18,18,18,19,19,20"
187280,otllFdjguM?iCdAC?lCeA?,"POLYGON((-77.04755 38.89973, -77.04684 38.89973, -77.04686 38.90008, -77.04755 38.90008, -77.04755 38.89973))",POINT(-77.0471682 38.8999088),25376,110010108001007,102,0,false,Subterranean,Permit Only,University,"10 Min: Free, 1 Hour: $10, 2 Hours: $16, Daily Max: $23, Evening (In After 5pm): $12, Rates Reset At 2am",Mon-Sun: 6am-12am,Colonial Parking,"72,70,71,71,72,73,73,73,72,70,65,63,59,59,59,57,56,60,64,64,68,71,72,73","71,72,72,71,72,73,73,72,70,66,61,56,51,51,51,50,51,55,59,60,64,66,67,69"
52546,}zklFja`uM?kEv@?AjEu@?,"POLYGON((-77.0103 38.89572, -77.00928 38.89571, -77.00928 38.89599, -77.0103 38.89599, -77.0103 38.89572))",POINT(-77.0097934 38.8958519),29055,110010059001022,117,0,false,Subterranean,Non-restricted,Public Parking,"10 Min: Free, 30 Min: $5, 1 Hour: $13, Daily Max: $22, Evening (In After 4pm): $12, Sat-Sun: $12, Monthly: $304.95-$608.95, Tax Included","Mon-Thu: 4am-12am, Fri-Sun: 4am-1am",Colonial Parking,"78,76,76,77,78,78,78,77,77,77,75,72,72,72,72,69,70,74,75,74,77,77,78,79","79,78,78,78,78,78,78,78,76,74,71,67,66,66,66,66,68,72,72,73,74,75,76,76"
87345,sqmlFvufuMhA??pAiAA?oA,"POLYGON((-77.04468 38.90474, -77.04469 38.90437, -77.04428 38.90437, -77.04428 38.90474, -77.04468 38.90474))",POINT(-77.0444714 38.904553),15520,110010107001004,62,1,false,Subterranean,Non-restricted,Public Parking,"30 Min: $7, 1 Hour: $12, Daily Max: $19, Early Bird (In By 9:30am): $14, Monthly: $270-$540, Tax Included",Mon-Fri: 7am-7pm,Colonial Parking,"39,40,40,40,41,41,41,42,41,39,38,37,36,36,36,35,35,36,38,37,38,39,40,40","39,41,40,40,41,41,41,41,41,38,37,35,33,33,33,32,33,35,36,36,36,38,38,38"
87296,okklFt~auMzAC@Fe@fCu@?AkC,"POLYGON((-77.02081 38.89351, -77.02081 38.89324, -77.02013 38.89305, -77.02009 38.89306, -77.02011 38.89352, -77.02081 38.89351))",POINT(-77.0204296911162 38.8933232255211),27502,110010058002016,111,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $14, Daily Max: $26, Early Bird (In By 8am): $14.95, Evening (In After 5pm): $14.95, Sat-Sun: $15, Monthly: $309-$618, Evening (Mon-Fri; In After 5pm; With Validation): Free, Sat-Sun (With Validation): Free, Tax Included",Mon-Fri: 6am-6pm,Colonial Parking,"69,66,67,68,68,68,68,67,66,69,68,66,64,64,64,64,64,67,68,67,67,67,68,69","69,68,69,69,69,69,69,68,66,66,64,61,59,59,59,61,62,66,66,66,66,65,67,67"
115054,wyllFdyguM}DAMs@Sa@^aB|DB@tD,"POLYGON((-77.04904 38.90093, -77.04902 38.90188, -77.04951 38.90204, -77.04968 38.90194, -77.04994 38.90187, -77.04995 38.90092, -77.04904 38.90093))",POINT(-77.0494827 38.9014216),97162,110010108001004,998,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $14, Daily Max: $24, Evening (In After 5pm): $11, Sat-Sun: $12, Monthly: $309-$618, Tax Included",Mon-Sun: 24 Hours,Colonial Parking,"615,592,595,602,608,616,613,611,613,589,563,540,519,518,519,506,513,541,566,556,577,584,606,624","616,610,609,608,608,609,609,608,599,553,513,462,437,437,437,446,466,504,528,528,548,555,581,596"
80241,obllFthcuM?w@hC??c@j@??xAuD@,"POLYGON((-77.02682 38.89629, -77.02637 38.89629, -77.02637 38.89651, -77.02655 38.89651, -77.02655 38.8972, -77.02683 38.8972, -77.02682 38.89629))",POINT(-77.0266847 38.8966534),30023,110010058001030,325,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $14, Daily Max: $25, Early Bird (In By 9am): $16, Evening (Mon-Thu; In After 5pm): $12, Evening (Fri; In After 5pm): $16, Sat-Sun: $16, Monthly: $74.99-$608.18, Tax Included","Mon-Fri: 4am-9pm, Sat-Sun: 9am-9pm",Colonial Parking,"195,205,205,205,207,207,204,204,203,208,200,195,186,186,186,178,177,186,185,183,189,191,193,198","191,207,205,203,203,201,201,200,197,196,186,179,168,167,167,165,165,175,174,172,176,179,180,185"
209064,adllF`_cuMI??KH??J,"POLYGON((-77.02523 38.89745, -77.02523 38.8975, -77.02529 38.8975, -77.02529 38.89745, -77.02523 38.89745))",POINT(-77.0252536 38.8974679),311,110010058001017,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $10,"Fri-Sat: 5pm-12am, Sun: 12pm-12am",U-Street Parking,"7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,6,6,6,6,7","7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6"
87294,atklFfaauMA`ByE@?eBzE@,"POLYGON((-77.01539 38.89599, -77.0159 38.89599, -77.01589 38.8949, -77.0154 38.89489, -77.01539 38.89599))",POINT(-77.0156418 38.8954434),56711,110010059001028,228,0,false,Subterranean,Non-restricted,Public Parking,"Daily Max: $15, Monthly: $330, Tax Included",Mon-Fri: 6am-7pm,U-Street Parking,"141,141,142,142,144,144,144,143,141,140,136,131,128,128,128,122,124,133,132,132,138,140,141,143","145,148,148,145,146,146,146,145,142,137,131,123,117,117,117,116,121,133,131,131,137,139,139,140"
53769,s`nlFdkfuM?eApAq@XdAs@Z@Ry@@??,"POLYGON((-77.04258 38.90685, -77.04248 38.90686, -77.04234 38.9066, -77.04199 38.90673, -77.04224 38.90714, -77.04259 38.90714, -77.04258 38.90685))",POINT(-77.0423166221893 38.9068974013673),20956,110010107002010,153,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $13, Daily Max: $21, Early Bird (In By 8am): $13, Monthly: $280-$560",Mon-Fri: 7am-7pm,Impark,"85,87,88,87,88,88,88,88,88,87,84,79,74,73,74,71,71,76,80,77,82,84,85,86","86,91,90,89,89,89,89,89,86,84,79,71,65,64,64,64,65,72,75,73,78,80,81,82"
87192,c}llFtmduMAdCw@??eCx@???,"POLYGON((-77.03275 38.90175, -77.03342 38.90175, -77.03342 38.90147, -77.03275 38.90146, -77.03275 38.90175))",POINT(-77.0330878284411 38.9016066963307),19777,110010101001015,153,0,false,Subterranean,Non-restricted,Public Parking,"Daily Max: $20, Monthly: $312.50-$612.50, Tax Included",Mon-Sun: 24 Hours,Impark,"102,102,103,103,105,106,106,105,104,105,103,100,96,96,96,94,94,96,96,96,103,104,103,105","105,105,106,105,106,106,107,105,103,101,99,93,89,89,89,89,90,93,94,94,99,101,100,100"
53937,genlFzbfuM?r@gA@?u@fA?,"POLYGON((-77.04126 38.90824, -77.04153 38.90824, -77.04152 38.90788, -77.04126 38.90788, -77.04126 38.90824))",POINT(-77.041391 38.9080567),9880,110010107002002,40,0,false,Subterranean,Non-restricted,Public Parking,"30 Min: $5, 1 Hour: $10, 12 Hours: $15, Early Bird (In By 10am / Out By 8pm): $15, Tax Included",Mon-Sun: 24 Hours,InterPark,"27,27,28,27,27,28,28,27,27,26,24,24,23,23,23,22,21,23,24,24,25,26,27,28","27,28,28,27,28,28,28,27,26,24,23,21,20,20,20,19,20,21,23,22,23,24,25,26"
111266,_rllFh|auM?u@rB@?r@sB?,"POLYGON((-77.01973 38.8991, -77.01947 38.8991, -77.01946 38.89968, -77.01973 38.89968, -77.01973 38.8991))",POINT(-77.0195882 38.8993858),15920,110010058002004,425,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $17, Early Bird (In By 10am): $13, Monthly: $240-$460","Mon-Fri: 7am-8pm, Sat-Sun: 10am-8pm",Penn Parking,"228,236,245,244,248,249,245,250,240,249,242,232,224,223,225,218,220,221,230,227,233,247,236,248","215,242,245,239,240,240,240,231,217,225,208,203,196,195,193,193,194,195,204,199,205,212,216,215"
87168,s_llFzqbuMvAA?dCwA??cC,"POLYGON((-77.02384 38.89674, -77.02384 38.8963, -77.02317 38.8963, -77.02318 38.89674, -77.02384 38.89674))",POINT(-77.0234826 38.8965044),30308,110010058001024,108,0,true,Subterranean,Non-restricted,Public Parking,"10 Min: Free, 30 Min: $5, 1 Hour: $11, 2 Hours: $17, 13 Hours: $22, 24 Hours: $34, Evening (In After 5pm): $11, Sat-Sun (13 Hours): $20, Event: $20, Monthly: $310, Event Rates Supersede Other Rates",Mon-Sun: 6am-7pm,Atlantic Parking,"61,63,64,64,64,64,64,63,63,62,60,59,56,56,56,55,56,58,59,58,58,59,60,62","61,65,65,64,64,64,64,63,62,59,57,54,51,51,51,51,53,56,57,55,55,56,57,59"
52542,egllFzeduM`@??[r@??hAuA@?o@??,"POLYGON((-77.03174 38.89795, -77.03173 38.89752, -77.03136 38.89752, -77.03136 38.89778, -77.0315 38.89778, -77.0315 38.89795, -77.03174 38.89795))",POINT(-77.0315651 38.8976955),14237,110010058001020,197,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, Daily Max: $23, Monthly: $306-$612, Tax Included",Mon-Fri: 7am-6pm,Colonial Parking,"128,136,135,135,137,137,137,136,134,134,131,128,127,127,127,125,123,129,129,127,128,127,127,130","129,139,137,135,136,137,136,135,131,129,125,121,118,118,118,118,119,125,125,123,124,123,122,124"
99466,ibmlFbafuMh@@?dBk@?@gB,"POLYGON((-77.0415 38.9023, -77.0415 38.90208, -77.04099 38.90208, -77.04098 38.90229, -77.0415 38.9023))",POINT(-77.0412384 38.9021856),11471,110010107001018,46,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20.95, Early Bird (In By 9am): $15.95, Evening (In After 5pm): $10, Monthly: $309.95-$619.90",Mon-Fri: 7am-7pm,Colonial Parking,"28,29,29,30,30,30,30,30,30,30,29,27,27,27,27,26,26,27,28,28,28,28,28,28","28,30,30,30,30,30,30,30,29,29,28,26,25,25,25,24,25,27,27,27,27,27,27,27"
87242,w|klFv|_uMwB??gAxB@AdA,"POLYGON((-77.00921 38.89627, -77.0092 38.89688, -77.00956 38.89688, -77.00956 38.89628, -77.00921 38.89627))",POINT(-77.0093663 38.8965732),22249,110010059001023,98,1,true,Subterranean,Monthly Only,Public Parking,Monthly: $290-$580,Mon-Fri: 7am-5pm,Colonial Parking,"66,61,61,61,62,63,63,62,62,65,64,62,62,62,62,60,60,62,63,62,64,65,66,66","67,63,63,63,63,63,63,63,63,63,62,59,57,57,57,57,58,61,62,62,64,64,66,66"
99463,}~llFrbfuMP??mAb@??fCu@??y@??,"POLYGON((-77.04151 38.90175, -77.04151 38.90148, -77.04083 38.90148, -77.04083 38.90166, -77.04122 38.90166, -77.04122 38.90175, -77.04151 38.90175))",POINT(-77.0412306 38.901573),15381,110010107001018,220,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $21.95, Early Bird (In By 8am): $15.95, Evening (In After 5pm): $8, Monthly: $303.80-$607.85, Tax Included",Mon-Fri: 6:30am-6pm,Colonial Parking,"132,142,144,145,146,147,147,147,145,139,134,131,127,127,127,122,123,127,130,128,131,133,135,135","132,145,146,146,145,147,146,146,141,133,126,121,115,115,115,113,116,122,125,122,126,128,129,127"
80165,glmlFxveuM_A??_A~@??~@??,"POLYGON((-77.03901 38.90388, -77.03901 38.9042, -77.03933 38.9042, -77.03933 38.90388, -77.03901 38.90388))",POINT(-77.03917 38.90404),10606,110010107001021,43,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Oversize: $30, Early Bird (In By 10am): $13, Overnight (Out By 6:30am): $22, Monthly: $275, Tax Included",Mon-Fri: 6:30am-10pm,Monument Parking,"25,26,26,26,26,27,27,27,26,26,25,24,23,23,23,22,22,24,24,24,25,26,26,26","26,27,26,26,26,27,27,26,26,25,24,22,21,21,21,21,21,23,24,23,24,24,25,25"
209073,snklFljbuMK??MJ??L??,"POLYGON((-77.02192 38.89402, -77.02192 38.89408, -77.02199 38.89408, -77.02199 38.89402, -77.02192 38.89402))",POINT(-77.021957 38.8940549),435,110010058001040,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $8,Mon-Sat: 5pm-10pm,U-Street Parking,"6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6","6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6"
209063,ywllFxrduMK??OJ??N??,"POLYGON((-77.03349 38.90061, -77.03349 38.90067, -77.03357 38.90067, -77.03357 38.90061, -77.03349 38.90061))",POINT(-77.0335293 38.9006405),497,110010101001029,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $12,Mon-Sat: 5pm-10pm,U-Street Parking,"7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7","7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7"
87298,ilklFj~auM?~Cs@?GGc@{B?[~A?,"POLYGON((-77.02006 38.89413, -77.0202 38.89413, -77.02082 38.89395, -77.02086 38.89391, -77.02086 38.89365, -77.02006 38.89365, -77.02006 38.89413))",POINT(-77.0204249968374 38.8938576955513),33168,110010058002015,133,0,false,Subterranean,Non-restricted,Public Parking,"30 Min: $10, Daily Max: $15, Monthly: $310, Tax Included","Mon-Thu: 6:30am-7pm, Fri: 6:30am-10pm, Sat: 10am-10pm, No Overnight Parking",SP Plus,"77,74,76,76,77,77,77,77,74,76,75,74,73,73,73,71,72,76,77,76,76,75,76,78","79,78,80,80,80,79,78,78,75,74,73,71,69,69,69,69,71,76,78,78,78,76,78,78"
87201,owllFdeduM?Q[?@cBbAA@bCa@??IIA,"POLYGON((-77.0314 38.90051, -77.03145 38.90051, -77.03145 38.90034, -77.03079 38.90035, -77.0308 38.90069, -77.0313 38.9007, -77.0313 38.90056, -77.03139 38.90056, -77.0314 38.90051))",POINT(-77.0310964727273 38.9005087232323),21362,110010101001019,86,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, 2 Hours: $18, Daily Max: $21, Early Bird (In By 9am): $14, Evening (In After 5pm): $11, Monthly: $293.56",Mon-Fri: 6am-8pm,Atlantic Parking,"54,57,57,57,58,58,58,58,57,58,55,54,52,52,52,51,51,52,52,51,53,53,54,56","56,60,60,59,59,59,59,59,57,56,54,51,49,49,49,49,50,51,50,50,52,53,52,53"
87282,u_llFvqcuM?n@K??xBP??v@_BA?_FxA???,"POLYGON((-77.02828 38.8972, -77.0294 38.8972, -77.02941 38.89672, -77.02913 38.89672, -77.02913 38.89681, -77.02852 38.89681, -77.02852 38.89675, -77.02828 38.89675, -77.02828 38.8972))",POINT(-77.0288511812095 38.8969853892028),49501,110010058001034,199,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour (Mon-Fri): $15, Daily Max: $22, Early Bird (In By 8am / Out By 8pm): $14, Evening (In After 5pm / Out By 11pm): $14, Sat: $14",Mon-Sat: 8am-11pm,The City Club of Washington,"109,118,118,119,120,121,120,120,117,116,113,110,107,107,107,102,103,107,106,104,105,106,107,111","109,121,119,118,120,119,119,117,112,110,106,99,97,97,97,95,96,101,101,99,100,99,100,104"
114078,gvklF~|cuMN?CGCQ@KBMBEDEH?DBDBDHBMbA`@DQfCz@DYPLATB??H`@TFSKGR_@Jc@X?@RP?@nHU?GNWOk@IYCYBe@H[LGOU??wD{C??cB,"POLYGON((-77.03058 38.89524, -77.03058 38.89446, -77.0315 38.89446, -77.0315 38.89435, -77.03158 38.89431, -77.03151 38.89417, -77.03146 38.89398, -77.03144 38.89385, -77.03146 38.89372, -77.03151 38.8935, -77.03159 38.89338, -77.03151 38.89334, -77.03151 38.89323, -77.02999 38.89324, -77.02999 38.89333, -77.02989 38.89334, -77.02989 38.89347, -77.03007 38.89353, -77.03023 38.89363, -77.03027 38.89357, -77.03037 38.89361, -77.03026 38.89378, -77.03021 38.89378, -77.03021 38.8938, -77.0301 38.89379, -77.03003 38.89388, -77.03016 38.89391, -77.02986 38.89459, -77.02995 38.89462, -77.02978 38.89496, -77.02985 38.89498, -77.0298 38.89501, -77.02978 38.89504, -77.02976 38.89507, -77.02976 38.89512, -77.02979 38.89515, -77.02982 38.89517, -77.02989 38.89519, -77.02995 38.8952, -77.03004 38.89518, -77.03008 38.89516, -77.03008 38.89524, -77.03058 38.89524))",POINT(-77.0305654 38.8941252),239507,110010062021025,2000,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $20, 4 Hours: $22, 15 Hours: $25, 24 Hours: $35, Evening (Mon-Fri; In After 5pm / Out By 3am): $17, Max (Sat-Sun; In After 3am): $17, Monthly: $319-$698, Rates Reset At 3am, Tax Included",Mon-Sun: 24 Hours,Trade Center Management Associates,"1077,1158,1170,1175,1179,1177,1167,1166,1149,1138,1106,1082,1051,1048,1051,989,980,1010,1029,1023,1074,1083,1075,1094","1076,1200,1192,1174,1173,1162,1163,1147,1107,1080,1039,1000,959,956,955,934,933,973,983,991,1027,1032,1024,1033"
111271,ovmlF`|euM?}BbCC?|@oA@?`As@???,"POLYGON((-77.04017 38.90526, -77.03984 38.90526, -77.03983 38.90486, -77.03952 38.90486, -77.03954 38.90552, -77.04017 38.90552, -77.04017 38.90526))",POINT(-77.0397028 38.905233),29869,110010107001001,120,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $17, 12 Hours: $25, 24 Hours: $35, Monthly: $302-$604",Mon-Sun: 24 Hours,PMI,"72,75,75,75,76,77,77,77,77,76,72,70,68,68,68,64,64,68,71,68,70,71,73,73","73,77,77,76,77,77,77,77,76,73,68,63,61,61,61,59,60,63,66,64,66,67,69,69"
87167,_xllFtpeuMK??MJ??L??,"POLYGON((-77.03828 38.90064, -77.03828 38.9007, -77.03835 38.9007, -77.03835 38.90064, -77.03828 38.90064))",POINT(-77.0383199 38.9006653),435,110010107001025,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $10,Mon-Sat: 5pm-12am,MarcParc,"7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7","7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7"
87301,obllFbcbuMxD??nAyD@?qA,"POLYGON((-77.02123 38.8972, -77.02122 38.89627, -77.02082 38.89627, -77.02082 38.8972, -77.02123 38.8972))",POINT(-77.0210225102881 38.8967369135803),39013,110010058002009,157,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $14.30, Daily Max: $25.30, Early Bird (In By 8:30am): $19, Sat-Sun: $17.80, Event: $25, Monthly: $185-$305, Tax Included","Mon-Sat: 7am-11pm, Sun: 12pm-11pm",LAZ Parking,"97,97,98,99,100,100,100,99,98,98,94,92,90,90,90,88,89,91,91,92,94,94,96,98","97,101,101,101,101,101,101,101,98,95,91,87,85,85,85,85,87,90,91,91,93,93,93,95"
53898,a}llFvfbuM|@??lAmCAn@uCj@VKp@,"POLYGON((-77.02115 38.90139, -77.02103 38.90161, -77.02178 38.90185, -77.02179 38.90114, -77.0214 38.90114, -77.0214 38.90145, -77.02115 38.90139))",POINT(-77.0215699 38.9015762),34474,110010058002001,139,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Evening (In After 5pm): $10, Monthly: $275","Mon-Fri: 6:30am-12am, Sat: 8am-7pm",LAZ Parking,"103,101,102,103,103,103,103,102,100,101,98,96,93,93,93,91,91,94,98,96,99,102,103,104","104,104,104,103,103,103,103,102,99,96,93,90,86,85,85,86,87,92,95,94,96,99,100,101"
